"TimeCreated","EventID","ProviderName","Message"
"2023-09-27T07:21:54.8872812+05:30","4689","Microsoft-Windows-Security-Auditing","A process has exited.

Subject:
	Security ID:		S-1-5-21-2299017546-3331170021-2331166375-500
	Account Name:		itadmin
	Account Domain:		LAB
	Logon ID:		0x7E83992

Process Information:
	Process ID:	0x4eb8
	Process Name:	C:\Users\ITAdmin.LAB\AppData\Local\Microsoft\Teams\current\Teams.exe
	Exit Status:	0x0"
"2023-09-27T07:21:54.8783563+05:30","4689","Microsoft-Windows-Security-Auditing","A process has exited.

Subject:
	Security ID:		S-1-5-21-2299017546-3331170021-2331166375-500
	Account Name:		itadmin
	Account Domain:		LAB
	Logon ID:		0x7E83992

Process Information:
	Process ID:	0x4df4
	Process Name:	C:\Users\ITAdmin.LAB\AppData\Local\Microsoft\Teams\current\Teams.exe
	Exit Status:	0x0"
"2023-09-27T07:21:54.8780346+05:30","4689","Microsoft-Windows-Security-Auditing","A process has exited.

Subject:
	Security ID:		S-1-5-21-2299017546-3331170021-2331166375-500
	Account Name:		itadmin
	Account Domain:		LAB
	Logon ID:		0x7E83992

Process Information:
	Process ID:	0x4dcc
	Process Name:	C:\Users\ITAdmin.LAB\AppData\Local\Microsoft\Teams\current\Teams.exe
	Exit Status:	0x0"
"2023-09-27T07:21:54.8623541+05:30","4689","Microsoft-Windows-Security-Auditing","A process has exited.

Subject:
	Security ID:		S-1-5-21-2299017546-3331170021-2331166375-500
	Account Name:		itadmin
	Account Domain:		LAB
	Logon ID:		0x7E83992

Process Information:
	Process ID:	0x33b8
	Process Name:	C:\Users\ITAdmin.LAB\AppData\Local\Microsoft\Teams\current\Teams.exe
	Exit Status:	0xE0000008"
"2023-09-27T07:21:52.2478886+05:30","4688","Microsoft-Windows-Security-Auditing","A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		WS-4$
	Account Domain:		LAB
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x804868F

Process Information:
	New Process ID:		0x3d14
	New Process Name:	C:\Windows\System32\dwm.exe
	Token Elevation Type:	TokenElevationTypeLimited (3)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x3b60
	Creator Process Name:	C:\Windows\System32\winlogon.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator."
"2023-09-27T07:21:52.1367761+05:30","4689","Microsoft-Windows-Security-Auditing","A process has exited.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x8040613

Process Information:
	Process ID:	0x3678
	Process Name:	C:\Windows\System32\dwm.exe
	Exit Status:	0xC00001AD"
"2023-09-27T07:21:52.0774822+05:30","4689","Microsoft-Windows-Security-Auditing","A process has exited.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x8040613

Process Information:
	Process ID:	0x3334
	Process Name:	C:\Windows\System32\WerFault.exe
	Exit Status:	0x0"
"2023-09-27T07:21:51.9263278+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x8040613
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:51.9247024+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x8040613
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:51.9240975+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x8040613
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:51.9197448+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x8040613
	Read Operation:		Read Credential

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:51.9123162+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x8040613
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:51.3278301+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x8040613
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:51.3276256+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x8040613
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:51.3270583+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x8040613
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:46.9448917+05:30","4688","Microsoft-Windows-Security-Auditing","A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		WS-4$
	Account Domain:		LAB
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x8040613

Process Information:
	New Process ID:		0x3334
	New Process Name:	C:\Windows\System32\WerFault.exe
	Token Elevation Type:	TokenElevationTypeLimited (3)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x3678
	Creator Process Name:	C:\Windows\System32\dwm.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator."
"2023-09-27T07:21:46.9253404+05:30","4689","Microsoft-Windows-Security-Auditing","A process has exited.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WS-4$
	Account Domain:		LAB
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x336c
	Process Name:	C:\Windows\System32\WerFault.exe
	Exit Status:	0x0"
"2023-09-27T07:21:46.8344604+05:30","4688","Microsoft-Windows-Security-Auditing","A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		WS-4$
	Account Domain:		LAB
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x336c
	New Process Name:	C:\Windows\System32\WerFault.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x4f58
	Creator Process Name:	C:\Windows\System32\svchost.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator."
"2023-09-27T07:21:46.4346496+05:30","4688","Microsoft-Windows-Security-Auditing","A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		WS-4$
	Account Domain:		LAB
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x8040613

Process Information:
	New Process ID:		0x3678
	New Process Name:	C:\Windows\System32\dwm.exe
	Token Elevation Type:	TokenElevationTypeLimited (3)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x3b60
	Creator Process Name:	C:\Windows\System32\winlogon.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator."
"2023-09-27T07:21:46.3501360+05:30","4689","Microsoft-Windows-Security-Auditing","A process has exited.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x80293B3

Process Information:
	Process ID:	0x3340
	Process Name:	C:\Windows\System32\dwm.exe
	Exit Status:	0xC00001AD"
"2023-09-27T07:21:46.2786074+05:30","4689","Microsoft-Windows-Security-Auditing","A process has exited.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x80293B3

Process Information:
	Process ID:	0x2fa0
	Process Name:	C:\Windows\System32\WerFault.exe
	Exit Status:	0x0"
"2023-09-27T07:21:46.1294797+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x80293B3
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:46.1278353+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x80293B3
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:46.1272480+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x80293B3
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:46.1229430+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x80293B3
	Read Operation:		Read Credential

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:46.1159538+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x80293B3
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:45.5355496+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x80293B3
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:45.5353727+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x80293B3
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:45.5348278+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-90-0-5
	Account Name:		DWM-5
	Account Domain:		Window Manager
	Logon ID:		0x80293B3
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:43.2269467+05:30","4689","Microsoft-Windows-Security-Auditing","A process has exited.

Subject:
	Security ID:		S-1-5-21-2299017546-3331170021-2331166375-500
	Account Name:		itadmin
	Account Domain:		LAB
	Logon ID:		0x7E83992

Process Information:
	Process ID:	0x48bc
	Process Name:	C:\Windows\System32\dllhost.exe
	Exit Status:	0x0"
"2023-09-27T07:21:43.0077181+05:30","4689","Microsoft-Windows-Security-Auditing","A process has exited.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WS-4$
	Account Domain:		LAB
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x4f9c
	Process Name:	C:\Windows\System32\wermgr.exe
	Exit Status:	0x0"
"2023-09-27T07:21:42.7811439+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WS-4$
	Account Domain:		LAB
	Logon ID:		0x3E7
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:42.7809514+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WS-4$
	Account Domain:		LAB
	Logon ID:		0x3E7
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:42.7772686+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WS-4$
	Account Domain:		LAB
	Logon ID:		0x3E7
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:42.7765360+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WS-4$
	Account Domain:		LAB
	Logon ID:		0x3E7
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:42.4792678+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WS-4$
	Account Domain:		LAB
	Logon ID:		0x3E7
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:42.4786072+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WS-4$
	Account Domain:		LAB
	Logon ID:		0x3E7
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:42.4784055+05:30","5379","Microsoft-Windows-Security-Auditing","Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-18
	Account Name:		WS-4$
	Account Domain:		LAB
	Logon ID:		0x3E7
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager."
"2023-09-27T07:21:42.0870901+05:30","4662","Microsoft-Windows-Security-Auditing","An operation was performed on an object.

Subject :
	Security ID:		S-1-5-18
	Account Name:		WS-4$
	Account Domain:		LAB
	Logon ID:		0x3E7

Object:
	Object Server:		WMI
	Object Type:		WMI Namespace
	Object Name:		ROOT\CIMV2\Security\MicrosoftTpm
	Handle ID:		0x0

Operation:
	Operation Type:		Object Access
	Accesses:		Unknown specific access (bit 0)
				
	Access Mask:		0x1
	Properties:		-

Additional Information:
	Parameter 1:		Local Read (GetObject)
	Parameter 2:		ROOT\CIMV2\Security\MicrosoftTpm:__ExtendedStatus"
"2023-09-27T07:21:42.0860166+05:30","4688","Microsoft-Windows-Security-Auditing","A new process has been created.

Creator Subject:
	Security ID:		S-1-5-18
	Account Name:		WS-4$
	Account Domain:		LAB
	Logon ID:		0x3E7

Target Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Process Information:
	New Process ID:		0x4f9c
	New Process Name:	C:\Windows\System32\wermgr.exe
	Token Elevation Type:	TokenElevationTypeDefault (1)
	Mandatory Label:		S-1-16-16384
	Creator Process ID:	0x55c
	Creator Process Name:	C:\Windows\System32\svchost.exe
	Process Command Line:	

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator."
"2023-09-27T07:21:42.0857960+05:30","4662","Microsoft-Windows-Security-Auditing","An operation was performed on an object.

Subject :
	Security ID:		S-1-5-18
	Account Name:		WS-4$
	Account Domain:		LAB
	Logon ID:		0x3E7

Object:
	Object Server:		WMI
	Object Type:		WMI Namespace
	Object Name:		ROOT\CIMV2\Security\MicrosoftTpm
	Handle ID:		0x0

Operation:
	Operation Type:		Object Access
	Accesses:		Unknown specific access (bit 0)
				
	Access Mask:		0x1
	Properties:		-

Additional Information:
	Parameter 1:		Local Read (GetObject)
	Parameter 2:		ROOT\CIMV2\Security\MicrosoftTpm:Win32_Tpm"
